Date,Idle CPU,Memory,Network,Disk,App Name,IP Address,Server ID
1537497490,99.816562,4421.6484,347.3506277,6.7996171,Encryption,10.20.62.97:19999,104
1537497490,99.6661607,3137.529433,2504.590181,6.7067505,Encryption,10.20.62.14:19999,105
1537497490,99.7854457,3212.9506,37012.057,7.0785912,Encryption,10.20.62.14:19999,106
1537497490,99.8290973,500.40535,12294.01486,6.4897392,Encryption,10.20.62.156:19999,107
1537497490,99.8415767,503.02797,73074.25533,6.8004762,Encryption,10.20.62.156:19999,108
1537497490,99.7288993,2743.046767,4740.23768,7.3443721,Encryption,10.20.62.124:19999,109
1537497490,99.7704767,2799.0072,79537.20833,7.4522683,Encryption,10.20.62.124:19999,110
1537497490,99.8791767,679.2505233,4627.952918,7.2990804,Encryption,10.20.57.52:19999,111
1537497490,99.8833797,709.54,75549.01167,7.4135328,Encryption,10.20.57.52:19999,112
1537497490,99.8792073,859.37827,14116.16387,5.9347363,Encryption,10.20.62.121:19999,113
1537497490,99.891671,896.8541533,37330.87013,5.9604555,Encryption,10.20.62.121:19999,114
1537497490,99.8749478,4238.483,4757.421736,5.9262933,Encryption,10.20.57.214:19999,115
1537497490,99.8749573,4299.974,32793.03437,5.9837145,Encryption,10.20.57.214:19999,116
1537497490,99.8625043,845.97723,2996.586694,5.8384438,Encryption,10.20.57.230:19999,117
1537497490,99.8834003,880.3067333,33564.80667,5.888204,Encryption,10.20.57.230:19999,118
1537497490,99.8749733,837.63711,3412.220681,7.0343605,Encryption,10.20.62.164:19999,119
1537497490,99.8791663,873.3360633,18839.06158,7.0444843,Encryption,10.20.62.164:19999,120
1537497490,99.8039403,3738.241533,4697.914567,7.9890544,Encryption,10.20.62.203:19999,121
1537497490,99.8039833,3751.207767,12639.09453,8.0319005,Encryption,10.20.62.203:19999,122
1537497490,99.8540663,501.2236967,3701.761219,6.9949745,Encryption,10.20.62.198:19999,123
1537497490,99.854082,502.87409,4855.498133,7.0085997,Encryption,10.20.62.198:19999,124
1537497490,99.8833223,674.8551967,226.131796,6.9397155,Encryption,10.20.62.154:19999,125
1537497490,99.883354,704.6388067,1522.257316,6.9827139,Encryption,10.20.62.154:19999,126
1537497490,99.870838,941.4388033,166.3827963,5.8467311,Encryption,10.20.57.177:19999,127
1537497490,99.879187,974.3566767,1532.926292,5.8967123,Encryption,10.20.57.177:19999,128
1537497490,99.8666663,868.28776,634.3657932,5.8212038,Encryption,10.20.57.159:19999,129
1537497490,99.879161,892.3924167,6123.2769,5.9042231,Encryption,10.20.57.159:19999,130
1537497490,99.9083487,542.2004233,247.2746787,6.1548151,Encryption,10.20.57.38:19999,131
1537497490,99.7788833,4144.568967,1661.759682,6.2541059,Encryption,10.20.62.84:19999,132
1537497490,99.7956333,4152.3748,259.3593733,6.1855918,Encryption,10.20.62.84:19999,133
1537497490,99.7789983,3574.395667,1664.270685,6.2448219,Encryption,10.20.62.195:19999,134
1537497490,99.7955663,3855.779867,332.9871677,6.005234,Encryption,10.20.62.195:19999,135
1537497490,99.9166973,541.6608333,1720.269502,6.0610713,Encryption,10.20.57.157:19999,136
1537497490,99.7829663,3941.891333,213.4063707,6.2313791,Encryption,10.20.62.178:19999,137
1537497490,99.7998153,4259.009767,22217.66709,6.2407384,Encryption,10.20.62.178:19999,138
1537497490,99.9125,540.77184,293.1419524,6.2564522,Encryption,10.20.62.78:19999,139
1537497490,99.7829933,3728.761467,22216.13354,6.2736392,Encryption,10.20.62.135:19999,140
1537497490,99.8205867,3729.208033,206.527742,5.8607892,Encryption,10.20.62.135:19999,141
1537497490,99.7539573,2287.4345,1685.524892,5.8928644,Encryption,10.20.62.122:19999,142
1537497490,99.7997107,2288.511367,255.0085905,6.1076796,Encryption,10.20.62.122:19999,143
1537497490,99.8386329,495.0973935,1679.043101,6.1661716,Encryption,10.20.62.244:19999,144
1537497490,99.866572,502.5781167,276.3739453,6.1711578,Encryption,10.20.62.244:19999,145
1537497490,99.7580657,2389.107767,9.5033659,6.2267098,Encryption,10.20.62.53:19999,146
1537497490,99.8232369,2408.393733,15247.6728,6.1144482,Encryption,10.20.62.53:19999,147
1537497490,99.16563,1043.51684,209.1183157,6.2108486,Encryption,10.20.52.241:19999,148
1537497490,99.3352933,1047.025017,15294.16053,6.1254676,Encryption,10.20.52.241:19999,149
1537497490,99.80066,386.1484,275.0579763,6.1812184,Encryption,10.20.52.236:19999,150
1537497490,99.8333267,406.2508967,276.915316,6.1094231,Encryption,10.20.52.236:19999,151
1537497490,99.5172387,1153.780067,272.6057753,6.1508983,Encryption,10.20.52.183:19999,152
1537497490,99.57107,1156.978503,272.5074998,4.135559,Encryption,10.20.52.183:19999,153
1537497490,99.7167693,1186.999373,238.2872427,4.1476565,Encryption,10.20.52.214:19999,154
1537497490,99.7166027,1188.74557,231.0172973,6.1286035,Encryption,10.20.52.214:19999,155
1537497490,99.5000747,1122.663023,163.0289037,6.1625609,Encryption,10.20.52.5:19999,156
1537497490,99.55139,1124.07356,226.8895597,6.0908234,Encryption,10.20.52.5:19999,157
1537497490,99.7084557,1185.801287,226.5415257,6.1382512,Encryption,10.20.52.130:19999,158
1537497490,99.749869,1187.813533,251.569064,7.9980488,Encryption,10.20.52.130:19999,159
1537497490,99.4831627,1200.085557,211.6575753,8.0583501,Encryption,10.20.52.138:19999,160
1537497490,99.566497,1206.159113,280.7525627,7.7483542,Encryption,10.20.52.138:19999,161
1537497490,99.516911,1145.737387,220.7567231,7.8436943,Encryption,10.20.52.64:19999,162
1537497490,99.533996,1147.597277,245.933124,7.0071004,Encryption,10.20.52.64:19999,163
1537497490,99.75,3366.147167,255.9219267,7.102937,Encryption,10.20.52.247:19999,164
1537497490,99.741436,3366.198067,272.0177083,7.0160598,Encryption,10.20.52.247:19999,165
1537497490,99.724957,1139.644113,347.3506277,7.1007473,Encryption,10.20.57.199:19999,166
1537497490,99.7499086,1144.284113,2504.590181,4.8270651,Encryption,10.20.57.199:19999,167
1537497490,99.66631,3339.6586,37012.057,4.8523874,Encryption,10.20.57.135:19999,168
1537497490,99.7165817,3348.0929,12294.01486,6.8060665,Encryption,10.20.57.135:19999,169
1537497490,99.4833257,3352.531233,73074.25533,6.8538465,Encryption,10.20.57.39:19999,170
1537497490,99.54991,3354.5289,4740.23768,6.6368608,Encryption,10.20.57.39:19999,171
1537497490,99.5328243,3326.0335,79537.20833,6.6938171,Encryption,10.20.57.61:19999,172
1537497490,99.5664967,3333.150433,4627.952918,6.7017937,Encryption,10.20.57.61:19999,173
1537497490,96.6325313,18902.15267,75549.01167,6.724211,ContentApp,10.20.59.166:19999,174
1537497490,97.3743253,19061.47067,14116.16387,6.5270203,ContentApp,10.20.59.166:19999,175
1537497490,99.0962763,958.9034933,37330.87013,6.5672693,ContentApp,10.20.50.152:19999,176
1537497490,99.2995127,961.1657667,4757.421736,6.4647566,ContentApp,10.20.50.152:19999,177
1537497490,99.927074,2117.8955,32793.03437,6.5001893,ContentApp,10.20.52.131:19999,178
1537497490,99.9291573,2118.360867,2996.586694,6.0419092,ContentApp,10.20.52.131:19999,179
1537497490,99.7181787,4208.833033,33564.80667,6.1088914,ContentApp,10.20.52.18:19999,180
1537497490,99.7328017,4470.228733,3412.220681,6.0098279,ContentApp,10.20.52.18:19999,181
1537497490,99.9270677,215391.3833,18839.06158,6.0634098,ContentApp,10.20.59.135:19999,182
1537497490,99.933319,215474.0333,4697.914567,6.0691849,ContentApp,10.20.59.135:19999,183
1537497490,98.820248,214917.7467,12639.09453,6.1514052,ContentApp,10.20.59.94:19999,184
1537497490,99.124685,214943.39,3701.761219,6.1258644,ContentApp,10.20.59.94:19999,185
1537497490,99.9375103,1681.9744,4855.498133,6.176792,ContentApp,10.20.50.238:19999,186
1537497490,99.941724,1758.0887,226.131796,5.7474169,ContentApp,10.20.50.238:19999,187
1537497490,99.9333643,1325.5117,1522.257316,5.7902194,ContentApp,10.20.50.82:19999,188
1537497490,99.950021,1397.715753,166.3827963,5.7931538,ContentApp,10.20.50.82:19999,189
1537497490,99.9277707,4066.6352,1532.926292,5.8363771,ContentApp,10.20.50.127:19999,190
1537497490,99.935181,4206.603667,634.3657932,3.8914284,ContentApp,10.20.50.127:19999,191
1537497490,99.9323963,3893.746867,6123.2769,3.9340785,ContentApp,10.20.50.242:19999,192
1537497490,99.9314723,4018.828867,247.2746787,10.6119468,ContentApp,10.20.50.242:19999,193
1537497490,99.894388,7195.4737,1661.759682,10.7231096,ContentApp,10.20.50.174:19999,194
1537497490,99.9064457,7434.637333,259.3593733,11.7525882,ContentApp,10.20.50.174:19999,195
1537497490,99.749558,13601.51033,1664.270685,11.813066,ContentApp,10.20.50.206:19999,196
1537497490,99.7764137,14348.415,332.9871677,12.7363298,ContentApp,10.20.50.206:19999,197
1537497490,99.7794037,10969.63163,1720.269502,12.79142,ContentApp,10.20.50.214:19999,198
1537497490,99.7914757,10990.77803,213.4063707,12.8629164,ContentApp,10.20.50.214:19999,199
1537497490,99.7700813,12524.61703,22217.66709,12.897059,ContentApp,10.20.50.243:19999,200
1537497490,99.798825,12819.14737,293.1419524,12.7477479,ContentApp,10.20.50.243:19999,201
1537497490,99.912908,8088.4454,22216.13354,12.7920187,ContentApp,10.20.50.52:19999,202
1537497490,99.9193827,8122.5739,206.527742,12.9095372,ContentApp,10.20.50.52:19999,203
1537497490,97.8372333,6346.560567,1685.524892,12.9542852,ContentApp,10.20.61.136:19999,204
1537497490,98.193385,6384.531767,255.0085905,12.7044266,ContentApp,10.20.61.136:19999,205
1537497490,94.6632023,4242.0591,1679.043101,12.7557753,ContentApp,10.20.61.250:19999,206
1537497490,99.775145,5404.9275,276.3739453,8.577513,ContentApp,10.20.61.250:19999,207
1537497490,99.9231333,5760.122133,9.5033659,8.6067168,ContentApp,10.20.50.54:19999,208
1537497490,99.9305473,5819.896467,15247.6728,12.8802057,ContentApp,10.20.50.54:19999,209
1537497490,99.5325003,20745.328,209.1183157,12.9089928,ContentApp,10.20.50.194:19999,210
1537497490,99.6736447,20905.02067,15294.16053,12.8892889,ContentApp,10.20.50.194:19999,211
1537497490,99.678237,17341.05967,275.0579763,12.9358994,ContentApp,10.20.50.211:19999,212
1537497490,99.7190103,17423.492,276.915316,11.2428838,ContentApp,10.20.50.211:19999,213
1537497490,99.9166427,3999.606767,272.6057753,11.2957621,ContentApp,10.20.52.136:19999,214
1537497490,99.9270553,4090.570633,272.5074998,12.5409102,ContentApp,10.20.52.136:19999,215
1537497490,99.6699419,22098.705,238.2872427,12.5680999,ContentApp,10.20.52.146:19999,216
1537497490,99.798921,23278.72667,231.0172973,12.1133132,ContentApp,10.20.52.146:19999,217
1537497490,99.8712007,22349.41267,163.0289037,12.1830402,ContentApp,10.20.52.127:19999,218
1537497490,99.9166523,22379.038,226.8895597,12.016322,ContentApp,10.20.52.127:19999,219
1537497490,99.6079547,10519.1742,226.5415257,12.1035665,ContentApp,10.20.61.80:19999,220
1537497490,99.6411223,10548.6605,251.569064,12.3852202,ContentApp,10.20.61.80:19999,221
1537497490,99.6579563,10634.14873,211.6575753,12.4356503,ContentApp,10.20.61.18:19999,222
1537497490,99.7666867,11091.41367,280.7525627,12.7323129,ContentApp,10.20.61.18:19999,223
1537497490,99.775083,933.75418,220.7567231,12.7530151,ContentApp,10.20.61.24:19999,224
1537497490,99.7917703,962.4419233,245.933124,13.0413764,ContentApp,10.20.61.24:19999,225
1537497490,99.918453,18043.32667,255.9219267,13.074024,ContentApp,10.20.52.239:19999,226
1537497490,99.9295843,18043.29133,272.0177083,13.0633537,ContentApp,10.20.52.239:19999,227
1537497490,99.911042,20814.29333,347.3506277,13.0740658,ContentApp,10.20.52.71:19999,228
1537497490,99.921243,20927.59933,2504.590181,2.566345,ContentApp,10.20.52.71:19999,229
1537497490,99.1369633,606.7275967,37012.057,2.6005358,ContentApp,10.20.50.172:19999,230
1537497490,99.3326467,614.07849,12294.01486,2.3850799,ContentApp,10.20.50.172:19999,231
1537497490,99.1682833,611.7171667,73074.25533,2.413265,ContentApp,10.20.50.25:19999,232
1537497490,99.2039467,618.1102967,4740.23768,2.1904784,ContentApp,10.20.50.25:19999,233
1537497490,99.520411,14093.47013,79537.20833,2.2047941,ContentApp,10.20.50.216:19999,234
1537497490,99.554251,14241.4905,4627.952918,6.177399,ContentApp,10.20.50.216:19999,235
1537497490,99.7070507,10910.82593,75549.01167,6.1959552,ContentApp,10.20.50.212:19999,236
1537497490,99.7152627,10985.69147,14116.16387,2.5581257,ContentApp,10.20.50.212:19999,237
1537497490,99.6700247,14246.99037,37330.87013,2.5835737,ContentApp,10.20.50.86:19999,238
1537497490,99.6970727,14284.07033,4757.421736,7.1572157,ContentApp,10.20.50.86:19999,239
1537497490,98.7869153,8087.935667,32793.03437,7.1985599,ContentApp,10.20.61.168:19999,240
1537497490,98.8626707,8136.903367,2996.586694,2.3047325,ContentApp,10.20.61.168:19999,241
1537497490,99.9250107,1360.483333,33564.80667,2.3170363,ContentApp,10.20.57.47:19999,242
1537497490,99.9416613,1368.515067,3412.220681,6.8564056,ContentApp,10.20.57.47:19999,243
1537497490,99.9583493,1269.664677,18839.06158,6.8658733,ContentApp,10.20.57.48:19999,244
1537497490,99.9625363,1283.3477,4697.914567,2.0919704,ContentApp,10.20.57.48:19999,245
1537497490,99.9333803,1266.131343,12639.09453,2.1060315,ContentApp,10.20.57.106:19999,246
1537497490,99.941703,1283.82921,3701.761219,6.0444414,ContentApp,10.20.57.106:19999,247
1537497490,99.9291667,1342.492733,4855.498133,6.0679025,ContentApp,10.20.57.200:19999,248
1537497490,99.933333,1361.651183,226.131796,55.4809453,ContentApp,10.20.57.200:19999,249
1537497490,99.4479827,2862.6436,1522.257316,55.5416107,ContentApp,10.20.62.216:19999,250
1537497490,99.4481517,3767.3189,166.3827963,17.9512367,ContentApp,10.20.62.216:19999,251
1537497490,99.933349,1373.77252,1532.926292,17.9929933,ContentApp,10.20.57.31:19999,252
1537497490,99.933375,1453.90014,634.3657932,22.91954,ContentApp,10.20.57.31:19999,253
1537497490,99.8706707,6254.841733,6123.2769,22.95124,ContentApp,10.20.57.19:19999,254
1537497490,99.8831697,6482.380333,247.2746787,0.3713458,ContentApp,10.20.57.19:19999,255
1537497490,99.9249787,1289.592467,1661.759682,0.3967356,ContentApp,10.20.57.127:19999,256
1537497490,99.933328,1307.940633,259.3593733,0.9997292,ContentApp,10.20.57.127:19999,257
1537497490,99.9333647,1322.164073,1664.270685,0.9997292,ContentApp,10.20.57.242:19999,258
1537497490,99.9375313,1354.636593,332.9871677,18.1924133,ContentApp,10.20.57.242:19999,259
1537497490,99.9166563,1353.817733,1720.269502,18.2041693,ContentApp,10.20.57.220:19999,260
1537497490,99.9249947,1387.54168,213.4063707,12.4039608,ContentApp,10.20.57.220:19999,261
1537497490,99.6408287,2917.9845,22217.66709,12.5150037,ContentApp,10.20.62.120:19999,262
1537497490,99.657161,3795.722333,293.1419524,12.3797994,ContentApp,10.20.62.120:19999,263
1537497490,99.7307685,1597.08242,22216.13354,12.5323054,ContentApp,10.20.62.83:19999,264
1537497490,99.7416447,1638.88972,206.527742,8.4327579,ContentApp,10.20.62.83:19999,265
1537497490,98.2926237,1348.60404,1685.524892,8.4212359,ContentApp,10.20.57.210:19999,266
1537497490,99.7665407,1958.405467,255.0085905,12.3546699,ContentApp,10.20.57.210:19999,267
1537497490,99.7777067,927.8179833,1679.043101,12.426674,ContentApp,10.20.62.174:19999,268
1537497490,99.783374,967.1846033,276.3739453,12.3367601,ContentApp,10.20.62.174:19999,269
1537497490,99.9145713,2137.094633,9.5033659,12.429179,ContentApp,10.20.57.84:19999,270
1537497490,99.929177,2150.422633,15247.6728,14.4175669,ContentApp,10.20.57.84:19999,271
1537497490,99.904153,2018.877933,209.1183157,14.4907244,ContentApp,10.20.57.99:19999,272
1537497490,99.908321,2122.6481,15294.16053,11.7530935,ContentApp,10.20.57.99:19999,273
1537497490,99.912492,2051.641467,275.0579763,11.8992708,ContentApp,10.20.57.141:19999,274
1537497490,99.927082,2077.333133,276.915316,12.0353071,ContentApp,10.20.57.141:19999,275
1537497490,99.5497473,897.9936033,272.6057753,12.0996668,ContentApp,10.20.62.250:19999,276
1537497490,99.5666593,898.9494867,272.5074998,10.770631,ContentApp,10.20.62.250:19999,277
1537497490,99.9208293,2194.797867,238.2872427,10.8371179,ContentApp,10.20.57.58:19999,278
1537497490,99.9312407,2226.3828,231.0172973,10.5477306,ContentApp,10.20.57.58:19999,279
1537497490,99.481449,3064.595367,163.0289037,10.6553991,ContentApp,10.20.62.209:19999,280
1537497490,99.5319937,3097.164767,226.8895597,10.4893252,ContentApp,10.20.62.209:19999,281
1537497490,99.4501607,914.6161367,226.5415257,10.6835638,ContentApp,10.20.62.234:19999,282
1537497490,99.4831623,933.4406533,251.569064,10.5387915,ContentApp,10.20.62.234:19999,283
1537497490,99.6831657,2667.842133,211.6575753,10.5904307,ContentApp,10.20.62.230:19999,284
1537497490,99.783374,2700.8657,280.7525627,12.8747482,ContentApp,10.20.62.230:19999,285
1537497490,99.7915617,936.12462,220.7567231,13.461995,ContentApp,10.20.62.148:19999,286
1537497490,99.7918533,973.1634033,245.933124,13.3044905,ContentApp,10.20.62.148:19999,287
1537497490,99.449912,2796.774367,255.9219267,13.4665452,ContentApp,10.20.62.69:19999,288
1537497490,99.4671603,2836.392833,272.0177083,11.5857189,ContentApp,10.20.62.69:19999,289
1537497490,99.8667926,2363.832867,347.3506277,11.648484,ContentApp,10.20.60.192:19999,290
1537497490,99.897854,2417.732967,2504.590181,12.7016248,ContentApp,10.20.60.192:19999,291
1537497490,99.8749683,28737.665,37012.057,12.7717088,ContentApp,10.20.62.207:19999,292
1537497490,99.8874887,28888.07833,12294.01486,12.4233897,ContentApp,10.20.62.207:19999,293
1537497490,99.866697,960.71666,73074.25533,12.4665626,ContentApp,10.20.62.228:19999,294
1537497490,99.8791663,996.5788967,4740.23768,12.6163271,ContentApp,10.20.62.228:19999,295
1537497490,99.3325717,2902.048633,79537.20833,12.6873299,ContentApp,10.20.62.10:19999,296
1537497490,99.415766,2920.5163,4627.952918,12.3539547,ContentApp,10.20.62.10:19999,297
